time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
24.4134,1771.79,7,0.453592,0.769363,0.0647989,0.256033,0.0215191,0.257313,0.021643,0.256017,0.0216368
24.4271,1772.79,7,0.45358,0.769328,0.0647971,0.256042,0.0215227,0.257282,0.0216374,0.256004,0.021637
24.4408,1773.78,7,0.45357,0.769326,0.0647957,0.256062,0.021522,0.25726,0.0216364,0.256004,0.0216374
24.4545,1774.78,7,0.453506,0.769319,0.0647866,0.256035,0.0215116,0.25729,0.0216355,0.255993,0.0216396
24.4682,1775.77,7,0.453443,0.769298,0.0647775,0.25606,0.0215094,0.257283,0.0216376,0.255956,0.0216306
24.4819,1776.77,7,0.45354,0.769346,0.0647914,0.25611,0.021519,0.257272,0.0216396,0.255963,0.0216328
24.4956,1777.76,7,0.453567,0.769364,0.0647953,0.256109,0.0215201,0.257293,0.0216412,0.255962,0.0216341
24.5093,1778.75,7,0.453444,0.769306,0.0647777,0.256089,0.0215105,0.257288,0.0216406,0.255929,0.0216267
24.523,1779.75,7,0.453463,0.769324,0.0647804,0.256111,0.0215107,0.257268,0.0216389,0.255945,0.0216307
24.5367,1780.74,7,0.453508,0.769341,0.0647868,0.256149,0.0215176,0.257281,0.0216419,0.255911,0.0216274
24.5504,1781.74,7,0.453478,0.769342,0.0647826,0.256139,0.0215109,0.257275,0.0216416,0.255927,0.0216301
24.5641,1782.73,7,0.453366,0.769281,0.0647665,0.256132,0.0215052,0.257275,0.0216409,0.255874,0.0216204
24.5778,1783.73,7,0.453544,0.769396,0.064792,0.25619,0.0215179,0.25728,0.0216434,0.255926,0.0216308
24.5915,1784.72,7,0.453397,0.769305,0.064771,0.256164,0.0215102,0.257277,0.0216447,0.255865,0.0216161
24.6052,1785.71,7,0.453407,0.769336,0.0647724,0.256192,0.0215091,0.257271,0.0216428,0.255873,0.0216205
24.6189,1786.71,7,0.453464,0.769376,0.0647806,0.256229,0.0215135,0.257274,0.0216456,0.255873,0.0216216
24.6326,1787.7,7,0.45334,0.769296,0.0647628,0.256219,0.0215078,0.257266,0.0216463,0.255811,0.0216088
24.6463,1788.7,7,0.4534,0.769361,0.0647715,0.256232,0.0215057,0.257256,0.0216446,0.255873,0.0216212
24.66,1789.69,7,0.453399,0.769329,0.0647712,0.25625,0.0215111,0.257262,0.0216467,0.255816,0.0216134
24.6737,1790.69,7,0.453386,0.769347,0.0647694,0.256258,0.0215076,0.257271,0.0216503,0.255819,0.0216115
24.6874,1791.68,7,0.453321,0.76933,0.0647602,0.256287,0.0215088,0.257247,0.0216461,0.255796,0.0216053
24.7011,1792.67,7,0.453349,0.769348,0.0647642,0.256292,0.0215089,0.257252,0.0216491,0.255804,0.0216062
24.7148,1793.67,7,0.453327,0.769332,0.064761,0.25629,0.0215056,0.257255,0.0216525,0.255787,0.0216028
24.7285,1794.66,7,0.453254,0.769315,0.0647505,0.256321,0.0215071,0.257244,0.0216518,0.25575,0.0215917
24.7422,1795.66,7,0.453328,0.769358,0.0647612,0.256322,0.0215066,0.257233,0.021649,0.255803,0.0216056
24.7559,1796.65,7,0.453328,0.769362,0.0647612,0.256347,0.0215079,0.257248,0.0216528,0.255767,0.0216005
24.7696,1797.65,7,0.453338,0.769377,0.0647626,0.25636,0.0215078,0.257247,0.0216539,0.25577,0.021601
24.7833,1798.64,7,0.453211,0.769328,0.0647445,0.256367,0.0215011,0.257228,0.0216499,0.255733,0.0215934
24.797,1799.63,7,0.453348,0.769403,0.064764,0.256415,0.0215107,0.257226,0.0216559,0.255761,0.0215974
24.8107,1800.63,7,0.453317,0.769357,0.0647596,0.256419,0.0215143,0.257227,0.021658,0.255711,0.0215873
24.8244,1801.62,7,0.45319,0.769356,0.0647415,0.25643,0.0215073,0.257206,0.0216489,0.25572,0.0215853
24.8381,1802.62,7,0.45328,0.769363,0.0647543,0.256412,0.0215031,0.257214,0.0216567,0.255736,0.0215945
24.8518,1803.61,7,0.453307,0.76939,0.0647582,0.256439,0.0215089,0.257222,0.0216593,0.255729,0.02159
24.8655,1804.61,7,0.453169,0.769327,0.0647384,0.25646,0.0215036,0.257194,0.0216563,0.255673,0.0215785
24.8792,1805.6,7,0.453165,0.769354,0.0647379,0.256481,0.021508,0.257184,0.0216538,0.255689,0.0215761
24.8929,1806.59,7,0.453235,0.769373,0.0647479,0.256476,0.0215075,0.25719,0.0216591,0.255707,0.0215814
24.9066,1807.59,7,0.45327,0.769402,0.0647528,0.256512,0.0215094,0.257192,0.0216603,0.255698,0.0215831
24.9203,1808.58,7,0.45316,0.769352,0.0647372,0.25653,0.0215092,0.257167,0.021656,0.255655,0.0215719
24.934,1809.58,7,0.453207,0.769387,0.0647439,0.256532,0.0215097,0.257196,0.0216646,0.25566,0.0215695
24.9477,1810.57,7,0.453226,0.769382,0.0647465,0.256544,0.0215088,0.257147,0.0216585,0.255691,0.0215793
24.9614,1811.56,7,0.453213,0.769394,0.0647447,0.256564,0.0215092,0.257178,0.0216654,0.255653,0.0215701
24.9751,1812.56,7,0.453106,0.769341,0.0647294,0.256584,0.0215095,0.257134,0.0216591,0.255623,0.0215608
24.9888,1813.55,7,0.453251,0.769433,0.0647501,0.256603,0.0215115,0.257169,0.0216679,0.255662,0.0215707
25.0025,1814.55,7,0.453173,0.76939,0.064739,0.256622,0.0215138,0.257139,0.0216602,0.255629,0.021565
25.0162,1815.54,7,0.453206,0.769394,0.0647437,0.256617,0.0215091,0.257147,0.0216721,0.255631,0.0215625
25.0299,1816.54,7,0.453157,0.769402,0.0647367,0.25665,0.0215137,0.257107,0.0216591,0.255645,0.0215639
25.0436,1817.53,7,0.453153,0.769386,0.0647361,0.256659,0.0215152,0.257099,0.021663,0.255627,0.0215579
25.0573,1818.52,7,0.453155,0.769415,0.0647364,0.256663,0.0215127,0.257135,0.0216709,0.255617,0.0215527
25.071,1819.52,7,0.453141,0.76938,0.0647344,0.256684,0.0215147,0.257073,0.021663,0.255623,0.0215567
25.0847,1820.51,7,0.453168,0.769411,0.0647383,0.256716,0.0215194,0.257085,0.0216657,0.25561,0.0215533
25.0984,1821.51,7,0.453117,0.769396,0.0647309,0.256721,0.0215186,0.257065,0.0216627,0.25561,0.0215496
25.1121,1822.5,7,0.453132,0.769403,0.0647331,0.256723,0.0215168,0.257066,0.0216652,0.255613,0.0215511
25.1258,1823.5,7,0.453094,0.769378,0.0647277,0.256745,0.0215194,0.257042,0.0216618,0.255591,0.0215465
25.1395,1824.49,7,0.45304,0.769374,0.06472,0.256765,0.0215207,0.257015,0.0216549,0.255594,0.0215444
25.1532,1825.48,7,0.453107,0.769405,0.0647295,0.25677,0.0215201,0.25705,0.0216676,0.255585,0.0215419
25.1669,1826.48,7,0.453087,0.769402,0.0647268,0.256802,0.0215227,0.257018,0.0216641,0.255583,0.02154
25.1806,1827.47,7,0.453123,0.769405,0.0647318,0.256808,0.0215233,0.257009,0.0216663,0.255588,0.0215422
25.1943,1828.47,7,0.453065,0.76941,0.0647235,0.256819,0.021521,0.256994,0.0216658,0.255598,0.0215367
25.208,1829.46,7,0.453225,0.769465,0.0647464,0.256855,0.0215355,0.256997,0.0216683,0.255613,0.0215426
25.2217,1830.46,7,0.452997,0.769355,0.0647139,0.256837,0.0215252,0.256937,0.0216551,0.25558,0.0215335
25.2354,1831.45,7,0.452936,0.769374,0.0647051,0.256851,0.0215214,0.256942,0.0216571,0.255581,0.0215265
25.2491,1832.44,7,0.45312,0.769416,0.0647315,0.256896,0.0215341,0.256969,0.0216716,0.255551,0.0215258
25.2628,1833.44,7,0.453094,0.769414,0.0647277,0.256895,0.0215311,0.256942,0.0216657,0.255578,0.021531
25.2765,1834.43,7,0.452973,0.769346,0.0647104,0.256891,0.0215284,0.256886,0.0216583,0.255569,0.0215237
25.2902,1835.43,7,0.452976,0.76938,0.0647109,0.256911,0.0215298,0.256893,0.0216562,0.255577,0.0215248
25.3039,1836.42,7,0.453042,0.769384,0.0647203,0.25693,0.0215359,0.256897,0.0216622,0.255557,0.0215222
25.3176,1837.42,7,0.453051,0.769397,0.0647216,0.256941,0.0215336,0.256888,0.0216661,0.255569,0.0215219
25.3313,1838.41,7,0.452974,0.769362,0.0647106,0.256952,0.0215343,0.256829,0.0216556,0.255581,0.0215207
25.345,1839.4,7,0.453015,0.769384,0.0647164,0.256994,0.021543,0.256822,0.0216531,0.255569,0.0215202
25.3587,1840.4,7,0.453027,0.769372,0.0647181,0.256962,0.0215362,0.256846,0.0216644,0.255563,0.0215176
25.3724,1841.39,7,0.453015,0.769377,0.0647164,0.257008,0.0215429,0.256801,0.0216586,0.255568,0.0215149
25.3861,1842.39,7,0.452929,0.769335,0.0647042,0.257003,0.021541,0.256766,0.0216519,0.255566,0.0215113
25.3998,1843.38,7,0.453032,0.769395,0.0647189,0.257033,0.0215475,0.256777,0.0216576,0.255585,0.0215138
25.4135,1844.38,7,0.452958,0.769366,0.0647082,0.257034,0.0215406,0.256747,0.021656,0.255585,0.0215117
25.4272,1845.37,7,0.45304,0.769371,0.06472,0.257077,0.02156,0.256721,0.0216505,0.255574,0.0215095
25.4409,1846.36,7,0.452916,0.76934,0.0647024,0.257023,0.0215367,0.256737,0.021658,0.25558,0.0215076
25.4546,1847.36,7,0.452986,0.76936,0.0647122,0.257082,0.0215536,0.256705,0.0216529,0.255573,0.0215057
25.4683,1848.35,7,0.452929,0.769348,0.0647042,0.257102,0.0215547,0.256674,0.0216468,0.255572,0.0215027
25.482,1849.35,7,0.452918,0.769319,0.0647026,0.257062,0.0215463,0.256669,0.021651,0.255588,0.0215053
25.4957,1850.34,7,0.452951,0.769343,0.0647073,0.257097,0.0215521,0.256643,0.0216493,0.255603,0.021506
25.5094,1851.34,7,0.452904,0.76933,0.0647006,0.257114,0.021554,0.256626,0.0216457,0.255591,0.0215009
25.5231,1852.33,7,0.452905,0.769322,0.0647007,0.257113,0.0215532,0.256628,0.0216506,0.255581,0.0214969
25.5368,1853.32,7,0.452864,0.769294,0.0646949,0.257114,0.0215508,0.256587,0.0216467,0.255593,0.0214974
25.5505,1854.32,7,0.452869,0.769313,0.0646955,0.257128,0.0215513,0.25657,0.0216444,0.255615,0.0214999
25.5642,1855.31,7,0.452862,0.769302,0.0646946,0.257156,0.0215578,0.256548,0.0216413,0.255598,0.0214955
25.5779,1856.31,7,0.452835,0.769298,0.0646906,0.257157,0.0215567,0.256521,0.0216392,0.255619,0.0214948
25.5916,1857.3,7,0.452902,0.769302,0.0647003,0.257171,0.021563,0.256522,0.021645,0.255609,0.0214922
25.6053,1858.3,7,0.452872,0.769331,0.064696,0.257175,0.0215626,0.256524,0.0216415,0.255632,0.021492
25.619,1859.29,7,0.452941,0.769319,0.0647058,0.257187,0.0215659,0.25649,0.0216406,0.255641,0.0214994
25.6327,1860.28,7,0.452655,0.76921,0.064665,0.257157,0.0215525,0.256442,0.0216273,0.255611,0.0214851
25.6464,1861.28,7,0.452695,0.769256,0.0646708,0.257178,0.0215573,0.256439,0.0216256,0.255639,0.0214879
25.6601,1862.27,7,0.452901,0.769318,0.0647002,0.257235,0.0215731,0.256416,0.0216335,0.255668,0.0214936
25.6738,1863.27,7,0.452832,0.769285,0.0646903,0.257216,0.0215668,0.256422,0.0216376,0.255647,0.021486
25.6875,1864.26,7,0.452717,0.769212,0.0646738,0.257198,0.0215643,0.256372,0.0216283,0.255642,0.0214812
25.7012,1865.26,7,0.452718,0.76925,0.0646741,0.257218,0.0215631,0.256365,0.0216261,0.255666,0.0214849
25.7149,1866.25,7,0.452785,0.769251,0.0646835,0.257236,0.0215686,0.256342,0.0216274,0.255673,0.0214875
25.7286,1867.24,7,0.452774,0.76925,0.0646821,0.257256,0.0215743,0.256325,0.0216275,0.255669,0.0214803
25.7423,1868.24,7,0.45274,0.769238,0.0646771,0.257227,0.0215684,0.256327,0.0216272,0.255685,0.0214815
25.756,1869.23,7,0.452713,0.769225,0.0646733,0.257221,0.0215625,0.256292,0.0216248,0.255713,0.0214861
25.7697,1870.23,7,0.452737,0.769225,0.0646767,0.25727,0.0215755,0.256263,0.0216218,0.255692,0.0214794
25.7834,1871.22,7,0.452754,0.769235,0.0646792,0.257259,0.0215749,0.256257,0.021622,0.25572,0.0214823
25.7971,1872.22,7,0.452665,0.769193,0.0646664,0.25724,0.0215691,0.256229,0.0216179,0.255723,0.0214793
25.8108,1873.21,7,0.452709,0.76922,0.0646727,0.257261,0.0215733,0.256226,0.0216174,0.255734,0.021482
25.8245,1874.2,7,0.452675,0.769223,0.0646679,0.257264,0.0215761,0.256217,0.0216175,0.255742,0.0214743
25.8382,1875.2,7,0.452696,0.769201,0.0646709,0.25725,0.0215708,0.256189,0.0216167,0.255762,0.0214835
25.8519,1876.19,7,0.452597,0.769184,0.0646568,0.257278,0.021576,0.256166,0.021613,0.25574,0.0214678
25.8656,1877.19,7,0.452739,0.769235,0.064677,0.257291,0.0215807,0.256144,0.0216114,0.2558,0.0214848
25.8793,1878.18,7,0.452598,0.769168,0.0646569,0.257264,0.021573,0.256125,0.0216095,0.255779,0.0214744
25.893,1879.18,7,0.452587,0.769164,0.0646552,0.257281,0.0215775,0.256111,0.0216085,0.255772,0.0214693
25.9067,1880.17,7,0.452613,0.769177,0.0646591,0.257271,0.0215766,0.256112,0.0216096,0.255794,0.0214728
25.9204,1881.16,7,0.45261,0.769194,0.0646586,0.257284,0.0215768,0.256088,0.0216068,0.255822,0.021475
25.9341,1882.16,7,0.452566,0.76916,0.0646522,0.257303,0.0215824,0.256053,0.0216016,0.255804,0.0214682
25.9478,1883.15,7,0.452542,0.769144,0.0646488,0.257281,0.0215809,0.256051,0.0216035,0.255813,0.0214644
25.9615,1884.15,7,0.452543,0.769159,0.0646491,0.257275,0.0215792,0.256043,0.021603,0.255841,0.0214668
25.9752,1885.14,7,0.452518,0.769151,0.0646454,0.25729,0.0215808,0.256011,0.021599,0.25585,0.0214656
25.9889,1886.14,7,0.452509,0.769157,0.0646442,0.257274,0.0215799,0.256007,0.0215976,0.255876,0.0214667
26.0026,1887.13,7,0.452555,0.769156,0.0646507,0.257294,0.0215855,0.255977,0.0215948,0.255884,0.0214705
26.0163,1888.12,7,0.452579,0.769218,0.0646541,0.257324,0.0215863,0.256,0.0215991,0.255895,0.0214687
26.03,1889.12,7,0.452537,0.769147,0.0646481,0.257284,0.0215807,0.255965,0.021598,0.255898,0.0214693
26.0437,1890.11,7,0.452287,0.769074,0.0646124,0.257272,0.0215727,0.255923,0.0215865,0.255879,0.0214531
26.0574,1891.11,7,0.452418,0.769136,0.0646312,0.257284,0.0215756,0.255938,0.0215934,0.255914,0.0214621
26.0711,1892.1,7,0.452534,0.769193,0.0646477,0.257305,0.0215893,0.255934,0.0215916,0.255954,0.0214668
26.0848,1893.1,7,0.452475,0.76916,0.0646393,0.257316,0.0215916,0.255894,0.0215849,0.25595,0.0214628
26.0985,1894.09,7,0.452381,0.769094,0.0646258,0.257268,0.0215839,0.255875,0.0215811,0.255951,0.0214607
26.1122,1895.08,7,0.452398,0.769144,0.0646283,0.2573,0.0215862,0.255879,0.021585,0.255965,0.0214572
26.1259,1896.08,7,0.452422,0.769138,0.0646317,0.257288,0.0215882,0.255861,0.0215842,0.255989,0.0214592
26.1396,1897.07,7,0.452444,0.769152,0.0646348,0.257281,0.0215898,0.255846,0.0215799,0.256025,0.0214652
26.1533,1898.07,7,0.452427,0.769155,0.0646324,0.257306,0.0215919,0.255843,0.0215809,0.256006,0.0214596
26.167,1899.06,7,0.452365,0.769128,0.0646236,0.257294,0.0215921,0.255831,0.0215801,0.256002,0.0214514
26.1807,1900.06,7,0.452391,0.769143,0.0646273,0.25728,0.0215918,0.255812,0.0215759,0.256052,0.0214595
26.1944,1901.05,7,0.452419,0.769159,0.0646312,0.257288,0.0215932,0.255807,0.0215769,0.256064,0.0214611
26.2081,1902.04,7,0.452335,0.769128,0.0646194,0.257277,0.0215918,0.255801,0.0215751,0.256049,0.0214524
26.2218,1903.04,7,0.452338,0.76913,0.0646197,0.257283,0.0215922,0.255775,0.0215739,0.256072,0.0214537
26.2355,1904.03,7,0.452407,0.769187,0.0646296,0.257298,0.0215969,0.255788,0.0215729,0.256101,0.0214598
26.2492,1905.03,7,0.452295,0.769113,0.0646135,0.257279,0.021595,0.255749,0.0215677,0.256085,0.0214508
26.2629,1906.02,7,0.452289,0.769153,0.0646127,0.257284,0.0215966,0.255752,0.021565,0.256118,0.0214511
26.2766,1907.02,7,0.452465,0.769221,0.0646379,0.257279,0.0215991,0.255778,0.0215784,0.256164,0.0214603
26.2903,1908.01,7,0.452252,0.769109,0.0646075,0.257262,0.0215964,0.255705,0.0215595,0.256142,0.0214516
26.304,1909,7,0.452285,0.769148,0.0646121,0.257259,0.0215962,0.255728,0.0215637,0.256161,0.0214522
26.3177,1910,7,0.45231,0.769152,0.0646157,0.257277,0.0216009,0.255701,0.0215621,0.256174,0.0214527
26.3314,1910.99,7,0.452292,0.769166,0.0646132,0.257269,0.0216012,0.255705,0.0215615,0.256192,0.0214504
26.3451,1911.99,7,0.45223,0.769132,0.0646043,0.257245,0.0215986,0.255668,0.021553,0.25622,0.0214527
26.3588,1912.98,7,0.452238,0.769143,0.0646054,0.257256,0.0216022,0.255668,0.0215509,0.256219,0.0214523
26.3725,1913.98,7,0.452234,0.769154,0.0646049,0.257256,0.021603,0.255671,0.0215521,0.256227,0.0214499
26.3862,1914.97,7,0.452211,0.769152,0.0646016,0.257248,0.0216044,0.255641,0.0215443,0.256263,0.0214529
26.3999,1915.96,7,0.452222,0.769163,0.0646031,0.25724,0.0216031,0.255674,0.0215507,0.25625,0.0214493
26.4136,1916.96,7,0.452255,0.769169,0.0646079,0.257234,0.021604,0.255648,0.0215508,0.256287,0.021453
26.4273,1917.95,7,0.45228,0.76923,0.0646114,0.257262,0.0216096,0.255647,0.0215496,0.256321,0.0214523
26.441,1918.95,7,0.452161,0.769136,0.0645944,0.257229,0.0216065,0.255608,0.0215441,0.256299,0.0214437
26.4547,1919.94,7,0.45203,0.76912,0.0645757,0.257202,0.0216006,0.255598,0.0215337,0.256321,0.0214414
26.4684,1920.93,7,0.452222,0.769181,0.0646031,0.25724,0.0216153,0.255595,0.0215389,0.256345,0.0214489
26.4821,1921.93,7,0.452236,0.769222,0.0646051,0.257218,0.0216068,0.255611,0.0215393,0.256393,0.021459
26.4958,1922.92,7,0.452207,0.769187,0.0646009,0.2572,0.0216067,0.255592,0.0215385,0.256395,0.0214557
26.5095,1923.92,7,0.452155,0.769154,0.0645935,0.257198,0.0216068,0.255588,0.0215364,0.256369,0.0214504
26.5232,1924.91,7,0.452155,0.76919,0.0645935,0.257206,0.0216139,0.255557,0.0215271,0.256426,0.0214526
26.5369,1925.91,7,0.452107,0.76916,0.0645866,0.257175,0.021609,0.25556,0.0215251,0.256425,0.0214525
26.5506,1926.9,7,0.452192,0.769204,0.0645988,0.257185,0.0216124,0.255587,0.0215329,0.256431,0.0214536
26.5643,1927.89,7,0.452206,0.769221,0.0646009,0.257183,0.0216143,0.255562,0.0215306,0.256476,0.021456
26.578,1928.89,7,0.452104,0.769174,0.0645863,0.257168,0.0216128,0.255526,0.021519,0.25648,0.0214546
26.5917,1929.88,7,0.452145,0.769203,0.0645921,0.257173,0.0216154,0.255544,0.0215217,0.256485,0.021455
26.6054,1930.88,7,0.452181,0.769216,0.0645972,0.257152,0.0216155,0.255549,0.021525,0.256515,0.0214568
26.6191,1931.87,7,0.452137,0.769209,0.064591,0.257166,0.021619,0.255518,0.0215154,0.256525,0.0214565
26.6328,1932.87,7,0.452067,0.769168,0.0645811,0.257122,0.0216141,0.255506,0.0215117,0.25654,0.0214553
26.6465,1933.86,7,0.452234,0.769273,0.0646049,0.257174,0.0216254,0.255533,0.0215213,0.256567,0.0214582
26.6602,1934.85,7,0.452035,0.769158,0.0645764,0.257101,0.0216106,0.255483,0.0215091,0.256573,0.0214567
26.6739,1935.85,7,0.452091,0.769227,0.0645844,0.257124,0.021617,0.255496,0.0215065,0.256607,0.0214609
26.6876,1936.84,7,0.452221,0.769281,0.064603,0.257142,0.0216287,0.255525,0.0215129,0.256614,0.0214615
26.7013,1937.84,7,0.452027,0.769168,0.0645753,0.257057,0.0216103,0.255488,0.0215042,0.256623,0.0214609
26.715,1938.83,7,0.452099,0.769232,0.0645856,0.257115,0.0216239,0.255487,0.0215027,0.25663,0.021459
26.7287,1939.83,7,0.452131,0.769219,0.0645902,0.257068,0.0216212,0.255484,0.0215042,0.256667,0.0214647
26.7424,1940.82,7,0.452099,0.769221,0.0645856,0.257065,0.0216202,0.255475,0.0214999,0.256681,0.0214655
26.7561,1941.81,7,0.452038,0.769201,0.0645768,0.257036,0.021615,0.255484,0.0214987,0.256681,0.0214631
26.7698,1942.81,7,0.452073,0.769224,0.0645819,0.257043,0.0216177,0.255474,0.0214985,0.256707,0.0214657
26.7835,1943.8,7,0.452052,0.769211,0.0645789,0.257029,0.0216177,0.255452,0.0214921,0.256731,0.0214691
26.7972,1944.8,7,0.452014,0.769205,0.0645735,0.256991,0.0216092,0.255471,0.0214932,0.256743,0.0214711
26.8109,1945.79,7,0.452047,0.769223,0.0645781,0.257035,0.0216223,0.255437,0.0214869,0.25675,0.0214689
26.8246,1946.79,7,0.452085,0.769232,0.0645836,0.256994,0.0216213,0.255462,0.0214906,0.256776,0.0214717
26.8383,1947.78,7,0.452095,0.769264,0.064585,0.256993,0.0216225,0.255463,0.0214879,0.256808,0.0214747
26.852,1948.77,7,0.451956,0.769185,0.0645652,0.25695,0.0216173,0.255438,0.0214779,0.256797,0.0214699
26.8657,1949.77,7,0.451984,0.769224,0.0645692,0.256955,0.0216166,0.255457,0.0214798,0.256811,0.0214727
26.8794,1950.76,7,0.452135,0.76925,0.0645907,0.256927,0.0216174,0.255471,0.0214905,0.256852,0.0214828
26.8931,1951.76,7,0.452016,0.769234,0.0645737,0.256925,0.0216157,0.255467,0.0214854,0.256843,0.0214726
26.9068,1952.75,7,0.452036,0.76921,0.0645766,0.256915,0.0216217,0.255435,0.0214781,0.256859,0.0214768
26.9205,1953.75,7,0.452048,0.769216,0.0645783,0.256907,0.0216212,0.25542,0.0214769,0.256888,0.0214803
26.9342,1954.74,7,0.451972,0.769195,0.0645674,0.256851,0.0216108,0.255445,0.0214727,0.256898,0.0214838
26.9479,1955.73,7,0.451917,0.769179,0.0645596,0.256852,0.0216091,0.255436,0.0214719,0.256891,0.0214786
26.9616,1956.73,7,0.452014,0.769219,0.0645734,0.25687,0.0216182,0.255426,0.0214716,0.256923,0.0214836
26.9753,1957.72,7,0.452058,0.769241,0.0645797,0.256844,0.0216202,0.255448,0.0214714,0.256949,0.0214881
26.989,1958.72,7,0.451942,0.769182,0.0645631,0.256796,0.0216111,0.255445,0.0214687,0.25694,0.0214834
27.0027,1959.71,7,0.451965,0.769198,0.0645664,0.256787,0.0216103,0.255427,0.021465,0.256985,0.0214911
27.0164,1960.71,7,0.452015,0.769211,0.0645736,0.256799,0.0216182,0.255439,0.021465,0.256973,0.0214904
27.0301,1961.7,7,0.451984,0.769205,0.0645692,0.256756,0.021611,0.255437,0.0214627,0.257012,0.0214955
27.0438,1962.69,7,0.451879,0.769141,0.0645542,0.256717,0.0216046,0.25544,0.0214602,0.256985,0.0214894
27.0575,1963.69,7,0.452053,0.769248,0.064579,0.256744,0.0216168,0.255447,0.0214603,0.257057,0.0215019
27.0712,1964.68,7,0.451936,0.769167,0.0645623,0.25669,0.0216101,0.255451,0.0214603,0.257026,0.0214919
27.0849,1965.68,7,0.451936,0.769182,0.0645622,0.256685,0.0216083,0.255444,0.0214545,0.257053,0.0214995
27.0986,1966.67,7,0.45198,0.769216,0.0645686,0.256691,0.0216117,0.255456,0.0214561,0.257069,0.0215007
27.1123,1967.67,7,0.45188,0.769141,0.0645543,0.256652,0.021606,0.255452,0.0214547,0.257038,0.0214936
27.126,1968.66,7,0.451939,0.769196,0.0645627,0.25663,0.0216031,0.255446,0.0214509,0.25712,0.0215088
27.1397,1969.65,7,0.451928,0.769148,0.0645612,0.256613,0.0216075,0.255456,0.0214505,0.257079,0.0215032
27.1534,1970.65,7,0.451926,0.769166,0.0645609,0.256587,0.0216033,0.255476,0.0214531,0.257104,0.0215046
27.1671,1971.64,7,0.451871,0.769148,0.064553,0.256587,0.0216043,0.255459,0.0214472,0.257103,0.0215015
27.1808,1972.64,7,0.451908,0.769162,0.0645584,0.256564,0.0216046,0.255469,0.0214476,0.257129,0.0215061
27.1945,1973.63,7,0.451882,0.769136,0.0645545,0.256526,0.0216001,0.25548,0.0214492,0.25713,0.0215052
27.2082,1974.63,7,0.451796,0.769108,0.0645423,0.256517,0.0215988,0.255477,0.0214459,0.257114,0.0214975
27.2219,1975.62,7,0.451868,0.769143,0.0645526,0.256483,0.0215966,0.255475,0.021442,0.257185,0.021514
27.2356,1976.61,7,0.451874,0.76914,0.0645534,0.256477,0.0215983,0.255499,0.0214435,0.257164,0.0215116
27.2493,1977.61,7,0.451902,0.769149,0.0645574,0.25646,0.0215994,0.255504,0.0214425,0.257185,0.0215155
27.263,1978.6,7,0.451783,0.769104,0.0645404,0.256436,0.0215914,0.2555,0.0214375,0.257169,0.0215116
27.2767,1979.6,7,0.451916,0.769167,0.0645595,0.256445,0.0215979,0.25551,0.0214427,0.257213,0.0215188
27.2904,1980.59,7,0.451828,0.769094,0.0645469,0.256405,0.0215962,0.255517,0.0214409,0.257172,0.0215098
27.3041,1981.59,7,0.451727,0.769097,0.0645324,0.25639,0.0215906,0.255508,0.0214305,0.257199,0.0215113
27.3178,1982.58,7,0.45185,0.769105,0.06455,0.256337,0.0215871,0.255533,0.0214382,0.257234,0.0215247
27.3315,1983.57,7,0.451863,0.769119,0.0645519,0.256332,0.0215912,0.25555,0.0214382,0.257237,0.0215225
27.3452,1984.57,7,0.451701,0.769037,0.0645288,0.256309,0.0215818,0.255531,0.0214326,0.257196,0.0215143
27.3589,1985.56,7,0.451702,0.769066,0.0645289,0.2563,0.0215848,0.255539,0.0214294,0.257227,0.0215147
27.3726,1986.56,7,0.451778,0.769078,0.0645397,0.256263,0.0215836,0.255558,0.0214334,0.257257,0.0215226
27.3863,1987.55,7,0.451811,0.7691,0.0645445,0.256265,0.0215846,0.255571,0.0214323,0.257263,0.0215276
27.4,1988.55,7,0.451704,0.769042,0.0645292,0.256248,0.0215823,0.255566,0.0214277,0.257229,0.0215192
27.4137,1989.54,7,0.451741,0.769064,0.0645344,0.256212,0.0215807,0.255607,0.0214343,0.257245,0.0215194
27.4274,1990.53,7,0.451747,0.769048,0.0645353,0.256188,0.0215775,0.255572,0.021426,0.257289,0.0215318
27.4411,1991.53,7,0.451741,0.769058,0.0645344,0.256175,0.0215761,0.25562,0.0214316,0.257263,0.0215267
27.4548,1992.52,7,0.451635,0.769002,0.0645193,0.256161,0.0215739,0.255599,0.0214253,0.257243,0.02152
27.4685,1993.52,7,0.451765,0.769084,0.0645378,0.256151,0.0215746,0.255642,0.0214314,0.257291,0.0215318
27.4822,1994.51,7,0.45169,0.769041,0.0645272,0.256134,0.0215743,0.255637,0.0214234,0.25727,0.0215295
27.4959,1995.51,7,0.45174,0.769042,0.0645343,0.256093,0.0215683,0.255667,0.0214363,0.257281,0.0215296
27.5096,1996.5,7,0.451656,0.769028,0.0645223,0.25609,0.0215699,0.255635,0.0214183,0.257302,0.0215341
27.5233,1997.49,7,0.45167,0.769018,0.0645243,0.256066,0.021569,0.255659,0.0214241,0.257294,0.0215313
27.537,1998.49,7,0.451649,0.769033,0.0645212,0.256039,0.0215642,0.255707,0.0214292,0.257287,0.0215279
27.5507,1999.48,7,0.451635,0.768996,0.0645193,0.256031,0.0215652,0.255665,0.0214198,0.2573,0.0215343
